日期,漲跌,動盪,交易量,自營商,投信,外資,3日,4日,5日,6日,7日,8日,9日,10日,target_1,target_2
2019/12/19,-103.55,103.61,1377.59497,0.4694768,-9.56657532,-70.46558334,-60.55333,-25.6325,-2.272,28.52,69.89286,110.03875,137.60444,164.77,-42.52,0
2019/12/18,25.44,65.98,1506.30121,2.17171958,-9.756918,52.98497934,69.37333,100.71,137.774,185.09167,229.30857,258.355,286.62778,310.745,-100.22,0
2019/12/17,157.24,157.39,1565.72874,2.7013808,1.80148563,108.7960448,108.84,146.7775,196.67,242.08667,269.82286,297.01625,319.83222,346.503,-137.93,0
2019/12/16,12.04,60.12,1448.48981,5.72503467,1.05018566,21.03029288,38.46333,88.5975,133.264,157.55333,182.20714,202.57125,227.76333,245.806,79.13,1
2019/12/13,91.31,77.76,1731.86307,-0.38461007,-0.75824852,159.4398637,106.09,154.54,177.024,200.535,219.47,244.19375,261.07778,277.46,194.72,1
2019/12/12,135.65,109,1544.07169,7.55383917,-2.80933008,94.34238606,114.74333,129.97,149.332,164.73833,187.76857,202.4025,216.97889,229.966,260.59,1
2019/12/11,72.93,78.19,1289.94346,2.80199686,4.93742195,40.54670799,37.64333,51.015,62.036,83.41333,95.66714,108.45125,119.86778,116.25,239,1
2019/12/10,-32.93,42.47,1054.8753,3.5390194,-1.5111325,-27.324901,-4.91,4.615,27.166,38.68167,51.01429,61.92125,56.23667,48.651,299.89,1
2019/12/9,51.13,47.33,1237.87369,11.65570657,-2.03865891,41.95354005,39.08333,66.8875,79.348,92.44667,103.69714,96.19625,86.98667,86.683,175.65,1
2019/12/6,14.99,79.82,1125.7417,4.772001,-0.56482018,38.94888207,38.05333,48.055,59.806,69.85,58.80857,46.73,45.18444,45.472,91.13,1
2019/12/5,84.18,57.64,1251.31393,5.03068191,5.6285542,61.7286286,49.08333,59.7675,68.83,53.62,38.41571,35.8425,35.53444,34.766,33.19,1
2019/12/4,-21.11,56.4,1094.934,-3.77904343,3.94847723,-26.67647215,-4.49,1.8575,-19.836,-39.36167,-43.21714,-44.20375,-45.55111,-45.776,150.3,1
2019/12/3,28.75,71.52,1097.79767,6.02619456,1.46903812,45.73111968,23.58667,-3.685,-26.124,-29.31,-29.40857,-30.135,-29.75222,-36.739,78.06,1
2019/12/2,13.26,70.47,1148.81791,-5.95976113,-3.21534999,34.57706258,-33.66333,-61.405,-63.922,-63.06,-63.19,-62.22125,-69.57111,-77.971,91.82,1
2019/11/29,-127.51,138.43,1214.32338,-4.85381241,-3.24880034,-125.9427764,-95.13333,-93.1625,-88.932,-86.98167,-84.37,-91.5275,-99.89444,-100.926,20.9,1
2019/11/28,-30.38,49.38,1062.71341,0.1381185,-2.64731867,14.44116353,3.29333,16.345,23.132,29.07833,22.90714,15.12875,15.37,22.981,-85.5,0
2019/11/27,70.64,60.92,1099.27474,8.59568789,7.046569,25.14490067,52.17333,59.295,65.274,57.105,47.67,47.67125,55.91444,70.027,-144.63,0
2019/11/26,15.24,66.14,2019.6755,0.6657035,1.5281219,3.73695993,8.42,10.9525,-2.114,-15.025,-16.15857,-7.73625,7.16778,17.35,-87.25,0
2019/11/25,-5.22,45.42,1135.32597,-3.8875544,-2.15315815,14.84002924,-0.63667,-17.8825,-33.27,-34.09167,-24.08143,-7.17625,4.03778,7.755,55.5,1
2019/11/22,8.53,42.87,1094.57156,1.9611269,-4.49074708,-1.48965676,-18.62333,-36.3675,-35.69,-22.875,-2.98143,9.7625,13.83667,26.405,80.66,1
2019/11/21,-72.93,95.41,1218.73242,-1.65316138,4.98452243,-98.34932475,-57.02,-53.1425,-35.98,-12.00833,2.62714,7.03625,20.80889,16.601,18.55,1
2019/11/20,-25.2,57.34,1182.7353,-7.52414413,0.81048071,10.13465053,2.07333,27.955,58.52,75.995,80.97143,96.34,91.37556,84.702,-69.62,0
2019/11/19,56.62,79.61,1236.21007,2.3302829,3.62072859,110.1732462,62.47333,98.35,116.394,119.66667,135.30286,127.9975,119.31333,107.715,-89.6,0
2019/11/18,74.18,66.81,1098.66168,-2.84696647,11.96332224,29.42571601,74.51333,88.8725,86.98,101.23333,89.66286,77.6075,63.06333,52.332,-41.51,0
2019/11/15,75.18,66.79,1319.44671,5.809661,2.92718025,42.58889694,44.31667,34.545,47.3,30.42667,14.51429,-3.23375,-16.03333,-17.555,105.6,1
2019/11/14,-17.41,73.48,1322.13499,-6.3376805,3.494678,42.38642295,-29.12,-16.055,-38.668,-58.24667,-78.87571,-93.2175,-94.68556,-80.128,205.98,1
2019/11/13,-52.54,70.28,1166.77435,7.93270173,-3.29287865,-62.63240391,-3.99667,-30.925,-52.486,-74.61167,-89.12429,-89.11125,-71.62111,-53.547,131.95,1
2019/11/12,93.09,60.69,1195.62603,0.62744619,-1.49705417,46.86952442,11.30667,-13.0675,-36.994,-51.43833,-49.30143,-28.03375,-6.95667,7.748,5.23,1
2019/11/11,-152.26,160.5,1539.09682,-3.8523418,-4.23189962,38.4793087,-110.51333,-139.3325,-154.816,-150.60833,-125.12857,-100.91625,-84.48111,-66.692,23.14,1
2019/11/8,-27.02,81.1,1415.93377,-1.1256614,4.39030752,15.18957416,-33.51667,-41.26,-28.47,6.27667,36.92714,57.21875,78.15778,96.794,-111.71,0
2019/11/7,-46.51,95.39,1416.48262,-2.58159195,-1.7593239,49.78613833,-27.99333,-8.5675,34.552,70.10167,92.41286,114.9475,134.56889,152.156,-86.19,0
2019/11/6,9.04,66.5,1611.59026,-7.6772577,-6.26018326,65.30554597,35.08667,89.7,130.632,154.325,177.87857,197.9,215.57222,227.308,-225.79,0
2019/11/5,87.18,67.85,1562.19278,3.6305519,0.80744358,131.5665427,110.56,154.25,176.15,198.485,217.13143,233.47875,243.52444,259.608,-64.49,0
2019/11/4,157.32,107.35,1584.95071,5.52473225,7.8511652,144.4690433,118.48667,133.0075,151.002,166.14,179.65286,186.785,201.27333,209.706,49.71,1
2019/11/1,40.82,64.02,1374.56384,1.88648666,-3.39191,82.81199833,20.02333,31.4325,42.048,52.275,56.14857,69.1125,75.68667,89.656,253.54,1
2019/10/31,-21.57,69.71,1560.79437,-6.7038408,0.07207258,69.871373,1.09,11.74,21.91,24.68667,38.16571,44.3275,58.79778,70.767,285.32,1
2019/10/30,46.41,73.33,1251.56944,-1.883659,1.92366377,70.0352638,37.22333,48.9575,51.194,66.09667,72.23,87.7175,100.2,109.52,176.57,1
2019/10/29,18.85,81.12,1467.4384,-7.8213426,-5.09825768,64.11175421,18.86667,17.5825,32.906,37.85833,53.83857,66.315,75.27889,84.855,65.66,1
2019/10/28,18.9,45.59,1175.62129,0.78336253,-3.70921488,69.4025714,4.59333,22.2825,26.58,43.96167,56.93857,65.83875,75.43333,88.212,43.69,1
2019/10/25,-24.02,65.81,1304.42292,-1.9151774,-0.95387561,32.96398262,10.81,14.325,33.854,47.52833,56.34429,65.9625,79.11333,94.119,84.16,1
2019/10/24,80.47,65.55,1433.41067,-4.51643937,1.81994559,147.7580339,43.12,66.3375,81.054,89.755,99.40571,113.0225,128.59667,158.755,13.73,1
2019/10/23,-31.58,72.02,1408.27622,-22.87636089,2.94313573,49.51166736,7.98,20.8475,27.236,35.50333,48.69857,64.20125,95.92444,108.568,75.35,1
2019/10/22,87.1,53,1274.42198,0.6470912,-4.21308335,138.2121741,59.37667,65.625,74.184,88.395,104.95286,139.495,152.21111,170.609,24.87,1
2019/10/21,3.93,40.27,1032.08483,2.0446592,0.39853607,47.26654257,0.4,5.63,18.974,35.345,72.32286,84.1375,102.46556,121.186,135.99,1
2019/10/18,-6.66,82.52,1463.72636,-1.6547652,1.1795745,61.19771199,3.57667,19.7875,38.484,80.44667,92.22714,111.34375,130.72111,148.08,59.45,1
2019/10/17,24.05,55.43,1236.96605,4.00523522,1.51821663,92.16066632,33.04333,54.765,103.196,114.25833,133.91,153.72125,171.19333,177.974,84.37,1
2019/10/16,51.03,66.93,1480.47483,-25.35524623,1.13711565,92.57812504,48.97,104.945,113.06,132.17833,151.63143,168.5425,173.69889,175.847,21.32,1
2019/10/15,44.85,35.16,1376.04345,-2.45023705,2.84133441,49.3460784,88.89667,90.295,107.584,125.87333,141.59,144.38125,144.35556,158.132,68.42,1
2019/10/14,176.99,80.75,1627.00159,7.1733481,5.8283906,152.0260437,75.54333,89.63,106.198,120.33833,120.15714,117.55,130.85222,137.263,119.93,1
2019/10/9,-127.35,99.43,1304.649,-27.11604361,-9.94408377,-71.97438476,-57.48333,-44.2425,-32.584,-36.80667,-42.64714,-29.78125,-24.47556,-20.401,272.87,1
2019/10/8,82.25,34.5,1310.19533,-6.07433664,-2.12865499,101.4713785,68.36,86.62,83.182,77.595,93.31429,99.815,104.68222,104.144,94.49,1
2019/10/7,40.58,35.02,1143.85433,4.32244026,6.86213421,25.50870013,33.24333,21.7275,10.864,26.61667,31.82429,35.5175,33.46556,31.723,131.89,1
2019/10/4,18.57,87.37,1235.6512,-0.9418154,3.7874212,-9.27889821,-11.61,-27,-8.64,-3.45167,0.01143,-2.93125,-5.33222,-8.32,-4.52,0
2019/10/3,-71.97,79.12,1217.16043,1.55938183,0.43598897,-87.36796139,-54.57,-29.37,-22.712,-18.55667,-21.92,-24.56875,-27.81444,-26.912,141.4,1
2019/10/2,-19.77,37.81,1169.50887,-1.89421919,7.39103121,13.47933442,32.81,43.58,49.702,46.39667,43.89143,40.67875,42.06778,39.704,-12.82,0
2019/10/1,137.97,112.05,1498.48845,-6.78371184,1.18782408,139.5430332,77.87667,81.8975,75.446,70.97667,66.26,67.09625,63.88556,66.812,-73.17,0
2019/9/27,-42.31,93.56,1247.71598,-7.95165558,-6.42754806,22.3627888,-28.77333,-43.6625,-52.798,-60.66667,-61.28857,-66.09875,-63.73444,-64.206,46.23,1
2019/9/26,-1.7,77.95,1160.1896,-0.28487661,3.63478167,-10.32266193,-15.90667,-23.6875,-30.49,-29.19333,-33.23143,-29.39125,-29.03,-21.683,75.89,1
2019/9/25,-44.32,59.82,1062.59302,-17.1398776,-0.41650515,-31.19218272,-29.88333,-36.4125,-33.332,-37.07,-31.89,-30.95875,-22.39222,-11.819,93.96,1
2019/9/24,-1.01,60.91,1097.07784,-4.19272673,-9.08085183,21.66237982,-4.23,2.655,-0.164,7.115,8.93857,19.12875,31.18778,44.512,-88.33,0
2019/9/23,-10.67,42.27,1068.41124,-2.02489519,-2.36553753,15.5358353,4.55,0.805,9.548,11.43833,22.87143,36.09625,50.46778,57.209,-47.03,0
2019/9/20,34.99,28.31,1479.7957,-0.82459331,7.93780395,48.71134076,11.74333,22.605,24.396,37.35333,51.92286,67.44625,74.23556,81.717,-56,0
2019/9/19,-34.75,79.52,1146.71101,1.62302245,2.31693254,10.64006034,-4.85,-4.495,9.834,25.58667,42.09143,48.525,55.80667,64.003,23.31,1
2019/9/18,54.95,93.2,1304.65246,-22.75773634,-0.66658641,178.8412038,28.75667,47.0425,65.454,83.85667,90.20714,97.5325,105.86444,122.492,-10.43,0
2019/9/17,-23.63,45.8,1175.46612,-0.44362848,1.28816605,53.34542597,7.77333,26.8675,45.678,50.29167,56.51571,64.1475,81.15222,104.666,55.19,1
2019/9/16,70.58,75.44,1195.76476,-3.94174955,5.98716619,92.7792127,59.45333,80.7275,83.98,89.565,96.94143,114.92625,139.92556,152.261,-3.43,0
2019/9/12,37.2,58.66,1208.7261,-3.8565727,4.93363371,64.16134226,37.05667,34.395,36.898,42.51833,60.76429,86.83625,98.59889,109.689,101.9,1
2019/9/11,36.77,68.72,1199.37918,-25.78900064,5.21739883,64.19725368,8.66,8.9225,13.822,33.69167,62.04143,73.72375,84.67667,109.001,84.15,1
2019/9/10,-47.56,77.25,1213.38149,-4.96289048,-6.29807401,22.72120451,-24.87333,-19.4925,3.66,35.61167,47.48571,58.49125,84.34222,107.837,144.55,1
2019/9/9,20.5,51.29,1167.33239,-11.4773417,-2.56558785,42.80537307,21.57,52.135,90.294,102.96,114.40714,142.445,167.37889,192.032,26.41,1
2019/9/6,23.71,49.62,1313.07112,-1.48500929,0.77657353,92.6346384,49.01333,92.3675,103.052,112.975,142.29429,167.80125,192.86889,216.189,9.71,1
2019/9/5,99.62,52.33,1546.62076,-0.80452648,13.75860572,188.0602649,99.44667,105.105,111.86,142.3,168.06286,193.2675,216.5,216.732,-3.35,0
2019/9/4,99.1,104.11,1070.93495,23.25471669,-1.891575,53.74818608,40.52,40.205,71.14,96.45333,121.25714,143.9425,141.19333,139.827,143.83,1
2019/9/3,-76.64,93.12,1055.7663,8.01476864,-3.0584983,-71.90625831,-45.49333,-10.175,16.644,42.36667,65.40571,59.7425,56.26333,53.878,222.43,1
2019/9/2,16.8,45.43,1058.48766,6.92392583,2.62651741,38.83604761,63.07333,97.445,127.48,152.94667,144.91714,139.93625,136.50444,134.089,122.08,1
2019/8/30,155.62,113.77,1482.17313,4.06303205,2.37367875,151.1035971,113.12667,142.55,166.736,152.27,143.12714,136.7675,132.18778,131.899,39.26,1
2019/8/29,28.14,60.5,1042.48701,2.69334133,3.46355281,-18.80973131,34.44667,52.8,27.104,11.36167,0.68571,-6.90875,-9.06556,-4.005,95.78,1
2019/8/28,47.06,58.7,1020.9271,0.65188797,3.75899128,12.81138351,42.26,5.74,-14.506,-27.34,-36.03571,-38.33875,-32.59,-18.615,200.56,1
2019/8/27,32.66,62.82,1236.9115,-2.5051326,7.18368226,-84.81630918,-39.40667,-65.1925,-79.868,-89.10167,-90.87571,-83.72375,-67.74333,-65.019,230.82,1
2019/8/26,-183.54,113.25,1170.49586,-4.12172732,-5.46233136,-144.0217407,-119.58333,-132.495,-139.582,-138.68167,-128.34429,-108.87125,-104.90333,-95.222,107.86,1
2019/8/23,8.33,38.66,1100.07554,3.66609435,-2.0430934,-8.00864972,6.88,9.0625,17.122,33.805,59.11571,65.52375,77.73778,76.539,-103.82,0
2019/8/22,3.98,80.69,1232.71367,0.38221042,18.46299687,-31.89775369,3.75333,13.0725,32.236,60.63833,66.55429,79.125,76.71333,72.571,-142.55,0
2019/8/21,3.3,40.76,1110.80425,-9.97260375,0.7724524,-21.61265781,13.45,36.315,68.786,73.66667,86.44857,82.3225,76.65444,82.951,-171.23,0
2019/8/20,33.75,40.99,1214.91792,-1.07776952,1.053109,-33.42281755,45.12,82.6825,85.1,97.55667,90.78286,82.93625,88.86778,92.756,15.61,1
2019/8/19,67.86,66.66,1204.76924,0.30085518,6.9323451,-37.02938626,76.49333,72.625,83.318,72.16333,61.03429,66.22625,69.31222,68.915,41.03,1
2019/8/16,93.76,137.95,1200.48343,-0.60490009,-1.13149813,-103.3049139,28.97333,36.2875,18.736,3.34667,7.82714,10.11625,8.71222,-4.974,104.91,1
2019/8/15,-100.6,86.99,1231.32995,-3.40032118,3.0346979,-61.45628561,-45.37667,-70.34,-89.744,-84.62833,-82.19857,-83.95875,-99.28667,-129.82,195.37,1
2019/8/14,65.07,90.29,1461.52949,-1.64251072,12.3186637,-26.2774597,6.81333,-11.58,-0.954,4.70167,4.64714,-11.0975,-43.64444,-78.888,61.02,1
2019/8/13,-109.7,74.73,1193.57519,0.75233373,2.35084467,-75.82680506,-80.51,-66.2625,-59.428,-59.64833,-77.75286,-114.17,-152.72333,-184.275,58.23,1
2019/8/12,-22.13,73.28,1266.85738,-4.28374902,4.14842318,-36.65741585,21.35,35.415,38.122,18.98833,-20.78,-62.11375,-95.05,-126.882,-145.23,0
2019/8/8,108.31,117.15,1240.81823,2.35261759,9.76051069,17.93472413,69.35,69.7825,44.916,-2.11333,-48.85714,-84.80125,-118.85,-146.714,-66.76,0
2019/8/7,-8.57,94.83,1217.65614,-20.45632324,4.94623238,-143.2746413,-15.26667,-52.165,-110.846,-165.31,-205.22571,-242.01625,-271.32556,-299.716,-23.52,0
2019/8/6,-28.66,245.56,1460.3803,-2.52122079,-7.4813442,-58.00026921,-60.98333,-129.9875,-189.802,-230.86,-268.02,-296.67125,-324.44778,-346.104,77.61,1
2019/8/5,-125.63,124.24,1293.90817,-0.48453948,-5.2573638,-155.1228772,-144.65667,-208.5925,-248.372,-284.03,-310.39286,-336.34375,-355.9,-372.695,71.08,1
2019/8/2,-182.71,116.6,1599.39136,-7.78027658,-12.22542953,-195.9400444,-152.49333,-184.835,-215.206,-236.495,-258.76286,-274.7575,-288.47556,-299.177,-162.86,0
2019/8/1,-92.06,58.52,1310.58985,2.05169965,6.0200928,-158.9154586,-63.73667,-86.2975,-101.084,-119.18,-131.29857,-141.825,-149.70889,-148.882,-337,0
2019/7/31,-7.09,81.73,1316.43019,-21.28042789,3.5203014,-49.97911457,-23.00333,-34.295,-50.956,-61.12167,-70.02571,-76.3625,-73.36444,-63.575,-400.4,0
2019/7/30,-54.83,99.42,1314.09614,-7.71196812,-5.90438855,26.0942321,-38.63667,-56.605,-66.256,-74.60667,-80.18143,-75.445,-63.54889,-56.952,-281.86,0
2019/7/29,-6.25,42.41,1055.24747,-1.59688283,4.0353714,-43.94416441,-20.64333,-27.99,-34.698,-38.715,-31.39286,-16.6625,-8.45,-7.637,-153.98,0
2019/7/26,-49.43,28.2,1117.94837,-7.73539904,3.5320569,-51.25185527,-31.07,-37.1225,-40.208,-30.375,-12.79286,-3.25625,-2.23556,-0.457,-68.17,0
2019/7/25,5.65,66.52,1338.85703,-3.79591003,-2.09163128,22.15790521,-0.06667,-0.83,12.98,34.505,45.70857,46.915,48.92222,55.736,-110.51,0
2019/7/24,-11.5,63.54,1331.29096,-24.78803302,2.4229843,11.99819459,-6.75667,10.575,35.756,47.67667,47.96714,49.3875,56.27889,59.885,-50.03,0
2019/7/23,2.73,61.91,1278.7915,-1.10530062,2.87288666,-0.50658653,25.6,56.195,68.712,67.46167,67.94286,74.81375,78.03889,85.113,-55.28,0
2019/7/22,71.34,40.61,1186.54133,1.10023098,7.99153962,47.32073131,72.19667,83.16,78.224,76.53667,82.77143,85.06375,91.84,106.831,-3.12,0
2019/7/19,73.91,57.97,1235.66685,3.12517433,7.90671521,81.59136581,39.54,26.44,20.504,25.22667,25.87571,31.98,47.36111,54.822,62.57,1
2019/7/18,-29.2,43.16,1062.05766,-2.01288975,-0.73643814,-42.31738462,-38.65667,-48.28,-43.638,-43.72167,-37.36143,-20.62875,-12.99667,-10.342,147.98,1
2019/7/17,-57.57,56.77,1163.41168,-14.7962756,-2.1088366,-29.60907078,-35.17333,-25.3475,-23.266,-14.38833,5.62429,14.57875,17.70889,21.196,116.05,1
2019/7/16,9.62,34.84,1196.95164,-0.30619695,-0.91752761,-4.64666196,23.77333,28.4875,40.304,64.13167,74.23143,77.4925,81.12111,87.237,-12.86,0
2019/7/15,52.08,110.99,1205.4153,2.32703711,8.30997378,7.65537261,28.36333,40.76,67.338,76.98333,78.94286,81.64125,87.31,79.71,-77.15,0
2019/7/12,-19.07,43.7,1222.1727,4.31823829,5.36460241,-5.73690027,2.26667,32.0925,40.3,40.02,41.22429,46.14375,36.48667,25.727,4.13,1
2019/7/11,44.94,56.86,1320.57394,-1.72344726,6.5479749,48.64612203,61.86,69.445,67.094,67.165,71.80571,60.1175,47.65556,54.149,42.63,1
2019/7/10,95.7,86.93,1041.97474,27.24606048,1.53912288,11.50495305,47.65333,38.9275,35.658,38.83333,23.76571,8.6725,15.22556,16.161,77.95,1
2019/7/9,-48.44,52.72,942.04036,-2.8513522,-4.41084137,-32.39829387,-43.79667,-51.1275,-49.1,-67.97333,-85.78857,-78.57125,-77.74333,-64.946,121.57,1
2019/7/8,-34.51,72.19,970.82028,-0.8781925,-6.58267432,-69.80056197,-19.73,-12.935,-33.128,-51.64667,-41.35571,-39.02125,-23.72222,-16.9,92.2,1
2019/7/5,9.83,55.71,865.11212,3.99032918,-3.18385452,2.09805332,17.26333,-6.9,-27.466,-13.73833,-10.08571,7.8225,15.73222,14.787,12.75,1
2019/7/4,32.13,40.38,981.58438,1.07555402,-4.12163806,1.43866536,-19.03,-44.1625,-26.316,-21.59667,-0.89,7.86875,6.6,3.153,-73.12,0
2019/7/3,-121.35,91.99,1127.14237,-8.36776224,-10.726948,-80.29090918,-91.01333,-65.025,-58.046,-33.16833,-23.13714,-24.705,-28.62667,-29.888,7.45,1
2019/7/2,-30.34,44.57,1207.16165,5.41216781,3.7961678,-49.64904801,34.65,48.7925,81.548,94.35667,93.11571,89.145,88.14111,88.305,-79.39,0
2019/7/1,164.63,93.55,1456.64097,8.1498002,20.89516844,72.30941167,95.39667,132.275,143.568,138.975,132.22,129.49875,128.45667,148.483,-119.56,0
2019/6/28,-43.07,69,914.1825,5.61414138,3.67402,-29.48183014,11.73667,14.83,2.14,-10.37333,-16.63143,-20.11625,0.35111,20.345,12.94,1
2019/6/27,121.35,126.09,1267.42375,4.91283696,8.40901724,144.0394965,62.84333,45.745,30.622,23.66667,20.08,43.465,65.67556,84.031,91.22,1
2019/6/26,-54.17,45.61,875.1387,5.88295464,1.06116274,-5.86276973,-60.35667,-83.0725,-92.95,-97.92333,-71.67571,-47.465,-27.98222,-16.03,242.91,1
2019/6/25,-72.73,94.58,1014.31614,2.22795903,2.8791213,-19.991196,-56.59333,-62.0175,-63.338,-29.45167,-0.07571,22.69,36.35889,41.829,24.11,1
2019/6/24,-24.32,90.84,975.39681,-6.12893231,-1.85492708,54.13322876,-9.96,-6.4425,37.388,72.64167,98.66143,113.63375,119.20667,124.455,-5.55,0
2019/6/21,18.76,66.82,1526.19677,1.83189342,3.23556297,65.06815125,15.73,71.055,111.49,139.425,154.18714,158.4275,162.60333,170.073,-151.22,0
2019/6/20,9.67,53.89,1291.70844,17.16768591,5.8254783,69.37059327,75.98,120.6025,148.55,161.125,162.3,164.16875,170.21,190.77,-78.29,0
2019/6/19,208.6,128.16,1423.07299,59.02093513,10.01741322,179.4625122,151.13333,176.0175,183.68,179.68,177.95143,181.81625,202.29667,213.439,4.11,1
2019/6/18,36.2,52.07,809.83143,-1.68625331,-0.67059712,15.37423115,26.09,21,7.016,-0.99,-0.81,18.98375,28.55444,39.461,237.03,1
2019/6/17,5.87,88.78,895.01173,5.15006928,-2.2836097,-42.76008252,-8.2,-27.43,-37.388,-37.145,-14.50429,-4.07625,7.64556,9.928,254.47,1
2019/6/14,-36.34,51.1,855.39325,-0.40649849,0.83716281,-31.49226389,-42.44333,-52.605,-50.444,-22.79167,-10.52857,2.73125,5.16111,7.263,250.67,1
2019/6/13,-54.65,77.57,979.58419,5.04866489,8.001995,-75.82215536,-33.8,-26.715,8.99,24.05667,39.46143,42.14625,44.41,57.771,5.73,1
2019/6/12,7.9,64.32,1031.54378,0.22770416,3.99395812,-1.50026789,19.03,65.8875,83.518,100.68833,102.81714,104.61125,118.84,138.344,-85.12,0
2019/6/11,41.29,89.84,1231.63833,-0.48561511,10.2427905,34.81481206,79.95,96.4975,112.926,112.05333,111.65571,125.795,145.81556,160.779,-83.09,0
2019/6/10,157.27,100.23,1092.86849,-0.97505197,6.3550301,83.11096159,87.37333,99.8675,93.174,88.975,102.47571,122.7525,137.35333,146.852,-5.46,0
2019/6/6,-52.42,58.25,993.33308,-10.00404361,-4.04646572,-23.05092765,-24.11333,-40.8025,-50.5,-37.715,-16.98143,-2.7475,5.89889,13.401,206.46,1
2019/6/5,32.5,94.78,997.78803,-10.76968074,2.12899189,-5.24605423,-1.98333,-10.705,7.162,32.60833,49.28,59.05625,67.31,75.904,146.14,1
2019/6/4,-70.95,96.52,895.44975,-1.56198047,0.7534647,-58.45365676,-46.77333,-23.5475,6.63,24.99333,34.99286,43.22375,51.83778,43.844,137.35,1
2019/6/3,1.58,127.69,974.23329,2.3421275,-4.7079477,42.56940836,39.55333,79.2375,100.942,111.775,120.34857,129.2675,119.66556,111.256,-90.87,0
2019/5/31,115.5,146.08,1263.96386,1.5119703,11.0083823,19.35823391,104.07,124.5975,132.55,138.82667,146.15429,133.04375,122.03778,119.842,-36.87,0
2019/5/30,81.21,78.33,992.48431,-0.87810122,3.97725365,-37.23703512,50.63,50.1875,51.092,55.01333,36.55,21.7925,17.65778,15.78,46.13,1
2019/5/29,-10.53,80.31,954.40592,-3.25066163,-0.86985404,-60.45451244,-14.29333,-17.345,-15.194,-38.56833,-56.30429,-61.345,-63.67667,-74.592,198.29,1
2019/5/28,-21.82,49.3,1548.67598,-3.40731075,1.27029497,-56.35242459,-12.59667,-8.4625,-35.752,-55.15833,-59.57857,-61.10625,-72.35,-89.955,186.18,1
2019/5/27,5.85,60.16,927.44163,-6.25779626,-2.67250599,-46.82187289,10.53667,-22.87,-44.37,-47.68833,-48.01571,-59.57375,-78.13,-88.829,48.86,1
2019/5/24,19.91,62.38,1030.58357,-1.74561922,4.04598251,-85.31354816,-36.34333,-61.3125,-63.076,-61.86833,-73.93429,-93.74625,-104.54889,-117.095,-26.5,0
2019/5/23,-148.85,114.31,1192.29076,-10.35575632,-9.2566517,-110.2478291,-101.66,-98.755,-94.152,-106.16667,-127.04857,-137.5275,-150.01556,-175.476,3.94,1
2019/5/22,-7.28,67.12,960.97988,-1.03471832,7.9401705,-111.2144618,17.17667,31.16,21.45,0.62667,-8.32429,-19.9175,-46.12333,-69.156,-123.09,0
2019/5/21,66.09,134.88,1298.6021,12.04110851,4.3758046,-71.78679627,48.82667,34.0925,8.032,-2.43167,-15.48286,-44.60875,-69.56,-108.525,-136.22,0
2019/5/20,14.3,80.66,1086.40936,19.78490708,-0.91897072,-45.03052348,-20.63333,-56.05,-69.008,-84.15333,-117.07143,-144.345,-186.67333,-226.879,-90.04,0
2019/5/17,-90.5,180.86,1321.51993,-8.30924847,-5.61082416,-104.4592112,-89.03333,-100.56,-115.284,-150.88333,-179.26571,-224.3075,-266.38778,-291.05,73.11,1
