日期,指數,指數%,動盪%,交易量%,融資%,融券%,自營商,投信,外資,5日%,10日%,20日%,60日%,120日%,240日%
2019/7/24,10935.76,-0.10516,0.57888,3.9435,-0.55515,-2.41935,-24.78803302,2.4229843,11.99819459,0.32696,0.54761,0.97536,2.38992,3.35005,4.95841
2019/7/23,10947.26,0.02494,0.5631,7.21386,0.57836,-0.0963,-1.10530062,2.87288666,-0.50658653,0.62766,0.77748,1.20874,2.49196,3.53529,5.05361
2019/7/22,10944.53,0.65183,0.37088,-4.14023,0.31601,1.19459,1.10023098,7.99153962,47.32073131,0.71473,0.97611,1.29398,2.46684,3.59941,5.02664
2019/7/19,10873.19,0.67975,0.53086,14.04984,0.08218,1.62052,3.12517433,7.90671521,81.59136581,0.18857,0.50419,0.72228,1.8123,3.05741,4.39849
2019/7/18,10799.28,-0.27039,0.39832,-9.54318,0.45992,1.24497,-2.01288975,-0.73643814,-42.31738462,-0.40408,-0.09577,0.07496,1.11647,2.47628,3.73889
2019/7/17,10828.48,-0.53165,0.52269,-2.8829,0.23588,1.46753,-14.7962756,-2.1088366,-29.60907078,-0.21486,0.19574,0.35101,1.34828,2.82323,3.99206
2019/7/16,10886.05,0.08837,0.31964,-0.7071,-0.02657,0.50137,-0.30619695,-0.91752761,-4.64666196,0.37024,0.80137,0.9024,1.84561,3.41898,4.4934
2019/7/15,10876.43,0.47883,1.02008,-1.39018,0.22241,1.51301,2.32703711,8.30997378,7.65537261,0.61912,0.73287,0.96154,1.74616,3.42284,4.4066
2019/7/12,10824.35,-0.17618,0.40211,-8.05134,0.33881,1.65613,4.31823829,5.36460241,-5.73690027,0.37231,0.23768,0.64481,1.26025,3.04579,3.94452
2019/7/11,10843.42,0.41444,0.52374,21.09683,-0.16833,1.17665,-1.72344726,6.5479749,48.64612203,0.61875,0.49937,0.95772,1.40732,3.31319,4.11302
2019/7/10,10798.48,0.88624,0.80415,9.59086,0.31268,1.21357,27.24606048,1.53912288,11.50495305,0.33021,0.14966,0.6763,0.98397,3.00752,3.71401
2019/7/9,10702.78,-0.45259,0.49117,-3.05506,0.1783,1.82406,-2.8513522,-4.41084137,-32.39829387,-0.45876,-0.60681,-0.1264,0.0866,2.2505,2.85382
2019/7/8,10751.22,-0.32099,0.6696,10.88854,0.76522,0.17317,-0.8781925,-6.58267432,-69.80056197,-0.30813,-0.15719,0.36891,0.52087,2.78473,3.28707
2019/7/5,10785.73,0.09114,0.51524,-13.46326,-0.11056,1.95626,3.99032918,-3.18385452,2.09805332,-0.25465,0.1371,0.77334,0.83027,3.18827,3.59213
2019/7/4,10775.9,0.29817,0.37419,-14.82888,0.7223,3.42672,1.07555402,-4.12163806,1.43866536,-0.24421,0.02926,0.85753,0.72706,3.1818,3.50602
2019/7/3,10743.77,-1.12949,0.85076,-7.0993,0.35992,7.2017,-8.36776224,-10.726948,-80.29090918,-0.54028,-0.27819,0.7073,0.41844,2.98024,3.22129
2019/7/2,10865.12,-0.27924,0.40934,-20.6666,0.59226,7.71655,5.41216781,3.7961678,-49.64904801,0.75055,0.81274,1.96107,1.52193,4.16084,4.30168
2019/7/1,10895.46,1.511,0.85709,37.24037,-0.36096,10.15617,8.1498002,20.89516844,72.30941167,1.31769,1.3628,2.4016,1.82074,4.53005,4.57371
2019/6/28,10730.83,-0.40137,0.63959,-38.64012,0.47967,1.73652,5.61414138,3.67402,-29.48183014,0.01994,0.18959,1.08924,0.34636,3.16289,3.12084
2019/6/27,10773.9,1.12633,1.16747,30.95137,-0.48148,1.32174,4.91283696,8.40901724,144.0394965,0.28422,0.77995,1.64607,0.75839,3.63391,3.51273
2019/6/26,10652.55,-0.50852,0.42662,-15.90347,-0.30776,0.72496,5.88295464,1.06116274,-5.86276973,-0.87256,-0.15048,0.74726,-0.35135,2.62198,2.41562
2019/6/25,10706.72,-0.67929,0.87675,3.837,0.63176,-2.30405,2.22795903,2.8791213,-19.991196,-0.59157,0.39068,1.40831,0.17447,3.19078,2.90688
2019/6/24,10779.45,-0.22561,0.84218,-56.46932,-0.05519,3.23266,-6.12893231,-1.85492708,54.13322876,0.34685,1.15456,2.24634,0.87336,3.91535,3.55922
2019/6/21,10803.77,0.17364,0.6164,15.36423,0.06801,2.09508,1.83189342,3.23556297,65.06815125,1.03195,1.5742,2.6752,1.13048,4.21346,3.7741
2019/6/20,10785.01,0.08966,0.49902,-10.16983,0.15484,9.9888,17.16768591,5.8254783,69.37059327,1.37737,1.76884,2.73557,1.00862,4.12536,3.6125
2019/6/19,10775.34,1.9359,1.18902,43.09277,-0.53879,0.32631,59.02093513,10.01741322,179.4625122,1.70463,1.98081,2.80039,0.94235,4.1175,3.52924
2019/6/18,10566.74,0.34258,0.49244,-10.51828,-0.1346,3.04711,-1.68625331,-0.67059712,15.37423115,0.0664,0.37345,1.02864,-0.98701,2.29695,1.62611
2019/6/17,10530.54,0.05574,0.84048,4.42659,0.42801,-1.79461,5.15006928,-2.2836097,-42.76008252,-0.35504,0.09428,0.76834,-1.33176,2.02046,1.27924
2019/6/14,10524.67,-0.34528,0.48349,-14.51858,-0.08059,-1.43568,-0.40649849,0.83716281,-31.49226389,-0.47929,0.06901,0.78256,-1.3854,2.03101,1.20958
2019/6/13,10561.01,-0.51747,0.73062,-5.30425,0.48689,3.37901,5.04866489,8.001995,-75.82215536,0.08512,0.54702,1.14766,-1.03464,2.43733,1.53309
2019/6/12,10615.66,0.07442,0.60504,-19.39758,0.38839,-2.66512,0.22770416,3.99395812,-1.50026789,0.78674,1.30321,1.6567,-0.49539,3.0024,2.02562
2019/6/11,10607.76,0.38924,0.84453,11.26709,-0.25883,0.642,-0.48561511,10.2427905,34.81481206,1.06456,1.51567,1.6289,-0.52828,3.0033,1.94132
2019/6/10,10566.47,1.48839,0.94857,9.10772,-0.38441,0.47087,-0.97505197,6.3550301,83.11096159,0.88179,1.38979,1.26791,-0.88413,2.67877,1.53922
2019/6/6,10409.2,-0.50359,0.55852,-0.44848,0.37327,0.57593,-10.00404361,-4.04646572,-23.05092765,-0.48515,0.12874,-0.29419,-2.37264,1.24703,0.03369
2019/6/5,10461.62,0.31066,0.89913,10.25652,0.12988,0.40162,-10.76968074,2.12899189,-5.24605423,0.06846,0.72555,0.05328,-1.83436,1.76346,0.50416
2019/6/4,10429.12,-0.68031,0.91764,-8.79821,0.17044,0.36281,-1.56198047,0.7534647,-58.45365676,0.06357,0.4204,-0.47972,-2.11657,1.50316,0.16681
2019/6/3,10500.07,0.01505,1.2148,-29.73934,0.35946,4.34915,2.3421275,-4.7079477,42.56940836,0.96135,1.05957,-0.06649,-1.40792,2.21187,0.81282
2019/5/31,10498.49,1.10016,1.38924,21.47843,-0.59826,-0.43087,1.5119703,11.0083823,19.35823391,1.26256,1.14152,-0.27065,-1.40049,2.24603,0.77184
2019/5/30,10382.99,0.78214,0.75431,3.83667,0.38094,-1.69318,-0.87810122,3.97725365,-37.23703512,0.49207,0.15198,-1.67393,-2.49745,1.21639,-0.3622
2019/5/29,10301.78,-0.10222,0.77912,-62.26597,0.06317,-2.20741,-3.25066163,-0.86985404,-60.45451244,-0.14749,-0.72407,-2.77709,-3.30009,0.48763,-1.18648
2019/5/28,10312.31,-0.21159,0.47579,40.1139,-0.53522,3.2841,-3.40731075,1.27029497,-56.35242459,-0.34669,-0.87231,-2.99503,-3.20873,0.64052,-1.11541
2019/5/27,10334.13,0.05661,0.58039,-11.12112,0.21058,1.98837,-6.25779626,-2.67250599,-46.82187289,-0.42935,-0.85957,-3.08081,-3.00359,0.8985,-0.93406
2019/5/24,10328.28,0.19277,0.60149,-15.69084,-0.18874,-0.93617,-1.74561922,4.04598251,-85.31354816,-0.61071,-1.13373,-3.43853,-3.0711,0.89018,-1.01603
2019/5/23,10308.37,-1.44397,1.09871,19.40054,0.40899,-0.02748,-10.35575632,-9.2566517,-110.2478291,-0.91335,-1.70227,-3.98347,-3.26931,0.74599,-1.23324
2019/5/22,10457.22,-0.06962,0.63799,-35.13312,0.37657,2.835,-1.03471832,7.9401705,-111.2144618,0.20512,-0.66132,-2.84726,-1.80113,2.19702,0.1873
2019/5/21,10464.5,0.63156,1.28737,16.34009,-0.53929,-2.22535,12.04110851,4.3758046,-71.78679627,0.07675,-1.03708,-3.04732,-1.70089,2.31763,0.23656
2019/5/20,10398.41,0.13752,0.7707,-21.64107,-0.08411,0.02515,19.78490708,-0.91897072,-45.03052348,-0.66364,-2.18186,-3.95385,-2.29723,1.74791,-0.41848
2019/5/17,10384.11,-0.87152,1.71188,13.13761,0.55409,1.70708,-8.30924847,-5.61082416,-104.4592112,-1.1102,-2.80284,-4.37151,-2.39747,1.66129,-0.5786
2019/5/16,10474.61,-0.82199,0.93929,-0.75948,0.52246,4.47602,-3.88041216,2.42524445,-137.590204,-0.86457,-2.59455,-3.7456,-1.46196,2.55932,0.26841
